Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82753;17/05/2000;1200;0.1;;19.8;;;;;;
82753;18/05/2000;0000;;33.7;;4.3;4;26.54;79.25;1.3;
82753;18/05/2000;1200;0;;22.8;;;;;;
82753;19/05/2000;0000;;32.8;;4.1;4.3;25.8;82.25;1.633333;
82753;19/05/2000;1200;0;;22.7;;;;;;
82753;20/05/2000;0000;;33.7;;8.5;3.7;27.64;57.5;2.766667;
82753;20/05/2000;1200;0;;22.1;;;;;;
82753;21/05/2000;0000;;31.7;;10.3;6.4;25.54;63.5;3.733333;
82753;21/05/2000;1200;0;;19.5;;;;;;
82753;22/05/2000;0000;;29.7;;4.9;6.1;24.76;75;4;
82753;22/05/2000;1200;0;;21;;;;;;
82753;23/05/2000;0000;;30.7;;5.6;5.1;24.74;75.25;3.666667;
82753;23/05/2000;1200;0;;21.7;;;;;;
82753;24/05/2000;0000;;30.3;;7.7;5.7;23.84;77.25;;
82753;24/05/2000;1200;0;;21.4;;;;;;
82753;25/05/2000;0000;;30.7;;7.1;5.3;23.64;75;;
82753;25/05/2000;1200;0;;17.6;;;;;;
82753;26/05/2000;0000;;32.3;;8.9;6.3;25.54;68.75;;
82753;26/05/2000;1200;0;;20.1;;;;;;
82753;27/05/2000;0000;;32.7;;7.9;7;24.96;77.5;;
82753;27/05/2000;1200;0;;19.4;;;;;;
82753;28/05/2000;0000;;32.8;;10.6;6.3;25.1;75.75;;
82753;28/05/2000;1200;0;;17.6;;;;;;
82753;29/05/2000;0000;;34.5;;10.5;7;25.94;74;;
82753;29/05/2000;1200;0;;17.9;;;;;;
82753;30/05/2000;0000;;33.2;;9.6;7.4;26.22;74.25;;
82753;30/05/2000;1200;0;;21;;;;;;
82753;31/05/2000;0000;;30.7;;3.8;6.8;24.3;80.25;2.866667;
82753;31/05/2000;1200;0;;20.9;;;;;;
82753;01/06/2000;0000;;32.1;;5.7;5.2;24.74;77.25;1.766667;
82753;01/06/2000;1200;0;;18;;;;;;
82753;02/06/2000;0000;;32.8;;6.7;4;25.68;71;2.8;
82753;02/06/2000;1200;0;;20.8;;;;;;
82753;03/06/2000;0000;;31.2;;8;5.9;25.14;70.75;4.733333;
82753;03/06/2000;1200;0.4;;22.1;;;;;;
82753;04/06/2000;0000;;30.2;;9.1;5.6;24.32;69.5;4.633333;
82753;04/06/2000;1200;0;;19.7;;;;;;
82753;05/06/2000;0000;;29.5;;5.1;5.8;23.76;75.25;3.733333;
82753;05/06/2000;1200;0;;20;;;;;;
82753;06/06/2000;0000;;29.2;;4.6;4.2;23.72;76.25;4.7;
82753;06/06/2000;1200;1.9;;19.1;;;;;;
82753;07/06/2000;0000;;26.4;;0.8;5.6;23.4;76.25;3.9;
82753;07/06/2000;1200;0;;20.1;;;;;;
82753;08/06/2000;0000;;30.2;;3.5;4.4;24.36;76;2.7;
82753;08/06/2000;1200;0.4;;19.8;;;;;;
82753;09/06/2000;0000;;29.2;;5.8;5.4;23.96;75.75;3.133333;
82753;09/06/2000;1200;3.8;;20.3;;;;;;
82753;10/06/2000;0000;;29;;5;5.2;23.26;78.5;3.233333;
82753;10/06/2000;1200;0;;16.8;;;;;;
82753;11/06/2000;0000;;29.4;;1.4;4.8;23.58;83.5;2.233333;
82753;11/06/2000;1200;0.2;;20.9;;;;;;
82753;12/06/2000;0000;;31.8;;7.9;2.5;24.68;71.25;2.733333;
82753;12/06/2000;1200;0;;19.6;;;;;;
82753;13/06/2000;0000;;30;;8.4;2;24.4;70.25;3.366667;
82753;13/06/2000;1200;0;;20.8;;;;;;
82753;14/06/2000;0000;;28.9;;3.9;2.2;24.44;69;3.866667;
82753;14/06/2000;1200;0;;21.3;;;;;;
82753;15/06/2000;0000;;30.4;;6;5.5;25.22;63.75;3.866667;
82753;15/06/2000;1200;0;;20.7;;;;;;
82753;16/06/2000;0000;;27.3;;0.4;6.7;23.9;71;3.966667;
82753;16/06/2000;1200;0;;22.4;;;;;;
82753;17/06/2000;0000;;27.2;;1.7;3;23.5;83.25;2.566667;
82753;17/06/2000;1200;0;;20.1;;;;;;
82753;18/06/2000;0000;;31.5;;6.3;3.3;25.56;70.5;3.133333;
82753;18/06/2000;1200;0;;21.5;;;;;;
82753;19/06/2000;0000;;31.8;;7.2;4.8;25.66;73.25;2.4;
82753;19/06/2000;1200;0;;21.9;;;;;;
82753;20/06/2000;0000;;32.4;;8.6;4.6;25.88;64;2.233333;
82753;20/06/2000;1200;0;;22;;;;;;
82753;21/06/2000;0000;;32.4;;9.2;5.2;25.14;70.5;2.1;
82753;21/06/2000;1200;0;;18.5;;;;;;
