Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82890;11/04/2002;1200;0;;19.1;;;;;;
82890;12/04/2002;0000;;29.4;;2;;23.38;83.25;1.88628;
82890;12/04/2002;1200;0;;19.8;;;;;;
82890;13/04/2002;0000;;30.4;;5.5;;24.2;81.75;3.08664;
82890;13/04/2002;1200;0;;18.1;;;;;;
82890;14/04/2002;0000;;29.1;;2.5;;22.98;79.5;2.91516;
82890;14/04/2002;1200;0;;19.5;;;;;;
82890;15/04/2002;0000;;30.4;;7.7;;22.54;79.5;4.11552;
82890;15/04/2002;1200;0;;14.8;;;;;;
82890;16/04/2002;0000;;30.8;;9.5;;23.98;68;5.48736;
82890;16/04/2002;1200;0;;18.1;;;;;;
82890;17/04/2002;0000;;29.4;;10.5;;23.44;72.75;3.94404;
82890;17/04/2002;1200;0;;17.7;;;;;;
82890;18/04/2002;0000;;30.4;;8.3;;24.04;72.5;5.31588;
82890;18/04/2002;1200;0;;17.8;;;;;;
82890;19/04/2002;0000;;29.4;;10.6;;23.04;75.75;5.65884;
82890;19/04/2002;1200;0;;18.4;;;;;;
82890;20/04/2002;0000;;30.5;;9.7;;23.9;83;4.11552;
82890;20/04/2002;1200;0;;18.4;;;;;;
82890;21/04/2002;0000;;30.1;;10.7;;23.6;64;4.80144;
82890;21/04/2002;1200;0;;19.5;;;;;;
82890;22/04/2002;0000;;29.3;;7;;22.22;81.75;5.48736;
82890;22/04/2002;1200;0;;16.9;;;;;;
82890;23/04/2002;0000;;30;;7.7;;22.64;82;3.60108;
82890;23/04/2002;1200;0;;18.3;;;;;;
82890;24/04/2002;0000;;27.6;;4.7;;22.44;80.5;2.5722;
82890;24/04/2002;1200;0;;17.9;;;;;;
82890;25/04/2002;0000;;29.4;;4.1;;23;79;4.11552;
82890;25/04/2002;1200;0;;17.5;;;;;;
82890;26/04/2002;0000;;29.8;;5.7;;23.5;73.75;4.80144;
82890;26/04/2002;1200;0;;18.5;;;;;;
82890;27/04/2002;0000;;30.1;;9.6;;22.88;;4.45848;
82890;27/04/2002;1200;0;;16.5;;;;;;
82890;28/04/2002;0000;;29;;3.6;;23.22;83.25;3.94404;
82890;28/04/2002;1200;0;;19.6;;;;;;
82890;29/04/2002;0000;;29.6;;8;;22.82;79.75;5.31588;
82890;29/04/2002;1200;0;;16.4;;;;;;
82890;30/04/2002;0000;;;;8;;;;4.62996;
82890;30/04/2002;1200;0;;19.3;;;;;;
82890;01/05/2002;0000;;27.4;;2.9;;22.42;91.5;3.60108;
82890;01/05/2002;1200;1;;18.8;;;;;;
82890;02/05/2002;0000;;30.2;;9.9;;23.96;74.5;4.11552;
82890;02/05/2002;1200;0;;19.1;;;;;;
82890;03/05/2002;0000;;30.4;;7.1;;23.54;79;3.25812;
82890;03/05/2002;1200;0;;18;;;;;;
82890;04/05/2002;0000;;31;;11;;23.22;68;3.60108;
82890;04/05/2002;1200;0;;16.4;;;;;;
82890;05/05/2002;0000;;32;;10.3;;23.26;70.75;4.287;
82890;05/05/2002;1200;0;;15.2;;;;;;
82890;06/05/2002;0000;;33.2;;0;;23.36;96.5;2.74368;
82890;06/05/2002;1200;1;;19.9;;;;;;
82890;07/05/2002;0000;;28.8;;9.6;;22.54;77.25;3.94404;
82890;07/05/2002;1200;6;;19.1;;;;;;
82890;08/05/2002;0000;;29;;10.4;;22.4;77;4.287;
82890;08/05/2002;1200;0;;17.5;;;;;;
82890;09/05/2002;0000;;29.6;;8.9;;23.34;78.25;3.94404;
82890;09/05/2002;1200;0;;17;;;;;;
82890;10/05/2002;0000;;30.4;;9.7;;24.16;78.25;3.60108;
82890;10/05/2002;1200;0;;19.3;;;;;;
82890;11/05/2002;0000;;30.6;;8.2;;23.6;81.25;4.62996;
82890;11/05/2002;1200;0.1;;18.9;;;;;;
82890;12/05/2002;0000;;29.6;;9.2;;22.84;76;4.287;
82890;12/05/2002;1200;0;;18.3;;;;;;
82890;13/05/2002;0000;;28;;4.7;;21.38;75.5;3.94404;
82890;13/05/2002;1200;0;;15.6;;;;;;
82890;14/05/2002;0000;;28.3;;6.3;;22.34;77.25;4.62996;
82890;14/05/2002;1200;0;;16.7;;;;;;
82890;15/05/2002;0000;;28.3;;3.3;;22.94;83.25;4.80144;
82890;15/05/2002;1200;0;;18.8;;;;;;
82890;16/05/2002;0000;;26.5;;1.8;;;80.25;3.4296;
82890;16/05/2002;1200;7;;19.4;;;;;;
82890;17/05/2002;0000;;26.4;;8.2;;;71.5;4.287;
82890;17/05/2002;1200;6;;19.5;;;;;;
82890;18/05/2002;0000;;28.5;;2.9;;23.64;81.25;3.08664;
82890;18/05/2002;1200;0;;21.8;;;;;;
82890;19/05/2002;0000;;30.1;;10.8;;23.78;73.75;4.287;
82890;19/05/2002;1200;0;;18;;;;;;
82890;20/05/2002;0000;;29.7;;9.2;;23.54;77.75;4.97292;
82890;20/05/2002;1200;0;;18.5;;;;;;
82890;21/05/2002;0000;;30.6;;7.8;;23.62;77;4.45848;
82890;21/05/2002;1200;0;;17;;;;;;
82890;22/05/2002;0000;;30.4;;9.1;;24.26;75.5;3.94404;
82890;22/05/2002;1200;0;;19.7;;;;;;
82890;23/05/2002;0000;;30;;9.9;;23.92;79.25;4.287;
82890;23/05/2002;1200;0;;19.1;;;;;;
82890;24/05/2002;0000;;28.4;;6.9;;23.14;87.75;3.25812;
82890;24/05/2002;1200;0;;21.5;;;;;;
82890;25/05/2002;0000;;26.4;;2.9;;22;86;4.11552;
82890;25/05/2002;1200;0;;17.9;;;;;;
82890;26/05/2002;0000;;23.9;;0.7;;19.68;92.25;6.17328;
82890;26/05/2002;1200;0.5;;16.9;;;;;;
82890;27/05/2002;0000;;26.6;;5.3;;20.66;86;4.45848;
82890;27/05/2002;1200;0.3;;15.6;;;;;;
82890;28/05/2002;0000;;26.7;;5.7;;21.66;77.25;5.48736;
82890;28/05/2002;1200;0;;15.6;;;;;;
82890;29/05/2002;0000;;27.2;;6.7;;21.62;82.75;5.31588;
82890;29/05/2002;1200;0;;15.4;;;;;;
82890;30/05/2002;0000;;24.3;;1.5;;20.62;94.5;4.287;
82890;30/05/2002;1200;0.1;;16.3;;;;;;
82890;31/05/2002;0000;;25.2;;0;;20.44;98;4.97292;
82890;31/05/2002;1200;0.5;;17.3;;;;;;
82890;01/06/2002;0000;;26.8;;3.5;;20.94;90.5;4.62996;
82890;01/06/2002;1200;0;;17;;;;;;
82890;02/06/2002;0000;;26.4;;8.4;;20.82;87.25;4.97292;
82890;02/06/2002;1200;3;;16.8;;;;;;
82890;03/06/2002;0000;;26.3;;8.4;;20.72;92.25;2.5722;
82890;03/06/2002;1200;0;;16;;;;;;
82890;04/06/2002;0000;;28.4;;10;;22.14;77.5;2.91516;
82890;04/06/2002;1200;0;;16;;;;;;
82890;05/06/2002;0000;;28.6;;8.4;;22.3;77.75;3.77256;
82890;05/06/2002;1200;0.6;;17.3;;;;;;
82890;06/06/2002;0000;;27.2;;4.6;;20.78;85;4.80144;
82890;06/06/2002;1200;0.6;;16.4;;;;;;
82890;07/06/2002;0000;;24;;0.8;;21.6;87.25;3.60108;
82890;07/06/2002;1200;1;;16.3;;;;;;
82890;08/06/2002;0000;;24;;2;;20.5;95.25;3.08664;
82890;08/06/2002;1200;4;;16.6;;;;;;
82890;09/06/2002;0000;;22.1;;0.1;;19.36;97.75;3.77256;
82890;09/06/2002;1200;3;;16.4;;;;;;
82890;10/06/2002;0000;;26.4;;8.1;;20.58;85.5;3.25812;
82890;10/06/2002;1200;14;;15.4;;;;;;
82890;11/06/2002;0000;;27.3;;10;;21.12;74;2.40072;
82890;11/06/2002;1200;0;;14.8;;;;;;
82890;12/06/2002;0000;;25.2;;0.2;;20.86;87.75;3.08664;
82890;12/06/2002;1200;0;;16.4;;;;;;
82890;13/06/2002;0000;;27.6;;9.1;;21.52;83.25;3.94404;
82890;13/06/2002;1200;0.8;;17;;;;;;
82890;14/06/2002;0000;;27.4;;5.4;;21.42;81.5;3.77256;
82890;14/06/2002;1200;0.1;;16.4;;;;;;
82890;15/06/2002;0000;;23.8;;0.8;;19.62;96;3.94404;
82890;15/06/2002;1200;4;;16.2;;;;;;
82890;16/06/2002;0000;;24.8;;5.8;;20.14;89.25;4.287;
82890;16/06/2002;1200;25;;15.4;;;;;;
82890;17/06/2002;0000;;25.6;;0.3;;19.54;90.25;4.97292;
82890;17/06/2002;1200;3;;14.4;;;;;;
82890;18/06/2002;0000;;24.8;;7.9;;19.42;89.5;6.0018;
82890;18/06/2002;1200;2;;14.2;;;;;;
82890;19/06/2002;0000;;25.2;;4.8;;18.74;93;4.62996;
82890;19/06/2002;1200;0;;12;;;;;;
82890;20/06/2002;0000;;24.6;;3;;19.94;92.75;4.11552;
82890;20/06/2002;1200;12;;14.4;;;;;;
82890;21/06/2002;0000;;29;;3.6;;21.28;85.75;4.11552;
82890;21/06/2002;1200;1;;15.4;;;;;;
82890;22/06/2002;0000;;25.7;;8.6;;20.18;81.5;5.1444;
82890;22/06/2002;1200;4;;14.6;;;;;;
82890;23/06/2002;0000;;22.6;;0.4;;18.16;94.25;2.22924;
82890;23/06/2002;1200;0.3;;12.3;;;;;;
82890;24/06/2002;0000;;23.4;;1.5;;19.28;90.75;4.11552;
82890;24/06/2002;1200;3;;14.2;;;;;;
82890;25/06/2002;0000;;27.6;;9.8;;21.32;79.5;6.17328;
82890;25/06/2002;1200;0;;15.3;;;;;;
82890;26/06/2002;0000;;23;;1.6;;19.7;91;4.11552;
82890;26/06/2002;1200;0;;15.9;;;;;;
82890;27/06/2002;0000;;24;;3.6;;;87.25;4.80144;
82890;27/06/2002;1200;0.4;;21.1;;;;;;
82890;28/06/2002;0000;;24.6;;5.1;;19.46;94.5;4.62996;
82890;28/06/2002;1200;0;;14.8;;;;;;
82890;29/06/2002;0000;;26.2;;6.5;;20.14;90.75;4.62996;
82890;29/06/2002;1200;2;;14.4;;;;;;
82890;30/06/2002;0000;;26.9;;9.6;;20.52;93.25;4.287;
82890;30/06/2002;1200;5;;15.6;;;;;;
82890;01/07/2002;0000;;23;;2.7;0.9;19.62;90.5;5.7;
82890;01/07/2002;1200;11.7;;16;;;;;;
82890;02/07/2002;0000;;24.2;;6;1.5;18.82;85;3.766667;
82890;02/07/2002;1200;3.2;;14;;;;;;
82890;03/07/2002;0000;;24.4;;2.4;3.6;19.38;87.75;4.166667;
82890;03/07/2002;1200;0.8;;14.6;;;;;;
82890;04/07/2002;0000;;23;;2.2;2.6;19.3;95.75;3.633333;
82890;04/07/2002;1200;0.4;;14;;;;;;
82890;05/07/2002;0000;;23.4;;1.7;1;19.18;95.5;3.6;
82890;05/07/2002;1200;4.6;;14.6;;;;;;
82890;06/07/2002;0000;;24.4;;9.2;1.3;19.46;81.75;4.7;
82890;06/07/2002;1200;3.6;;14.4;;;;;;
82890;07/07/2002;0000;;26;;10.7;3.5;19.98;79;3.9;
82890;07/07/2002;1200;0;;14.2;;;;;;
82890;08/07/2002;0000;;27.8;;10.6;3.9;21.78;73.25;2.766667;
82890;08/07/2002;1200;0;;15.7;;;;;;
82890;09/07/2002;0000;;28.2;;9.6;3.8;21.94;97;3.8;
82890;09/07/2002;1200;0;;17;;;;;;
82890;10/07/2002;0000;;27.4;;8.6;3.8;21.46;81.75;3.566667;
82890;10/07/2002;1200;0;;15.5;;;;;;
82890;11/07/2002;0000;;26.3;;6.8;3.1;20;87;4.7;
82890;11/07/2002;1200;0;;15.2;;;;;;
82890;12/07/2002;0000;;25.8;;10.1;3.1;20.42;83.5;3.5;
82890;12/07/2002;1200;0.3;;14.2;;;;;;
82890;13/07/2002;0000;;28;;10.4;2.9;21.26;79;3.133333;
82890;13/07/2002;1200;0;;13.2;;;;;;
82890;14/07/2002;0000;;28.6;;8.3;4.9;22.4;78;2.9;
82890;14/07/2002;1200;0;;16.7;;;;;;
82890;15/07/2002;0000;;28;;6.3;4.4;21.84;82.25;3.266667;
82890;15/07/2002;1200;0;;17.5;;;;;;
82890;16/07/2002;0000;;27.7;;10.4;4;21.5;75.25;3.466667;
82890;16/07/2002;1200;0;;15.3;;;;;;
82890;17/07/2002;0000;;28;;10.3;4.5;20.9;73.75;3.766667;
82890;17/07/2002;1200;0;;14;;;;;;
82890;18/07/2002;0000;;28.2;;10.8;5;21.18;76;4.366667;
82890;18/07/2002;1200;0;;14.7;;;;;;
82890;19/07/2002;0000;;27.4;;9.5;5;20.78;81.75;5.6;
82890;19/07/2002;1200;0;;15.2;;;;;;
82890;20/07/2002;0000;;27.4;;9.3;5.1;20.52;70.75;3.333333;
82890;20/07/2002;1200;0;;15.4;;;;;;
82890;21/07/2002;0000;;27.2;;9.4;5.3;20.82;80.25;3.566667;
82890;21/07/2002;1200;0;;15.2;;;;;;
82890;22/07/2002;0000;;27.4;;7;3.9;21.42;78.25;2.866667;
82890;22/07/2002;1200;0;;15.4;;;;;;
82890;23/07/2002;0000;;28.6;;10.5;4.1;21.74;76.25;3.666667;
82890;23/07/2002;1200;0;;15;;;;;;
82890;24/07/2002;0000;;29.2;;6.6;5.3;21.8;74;5.033333;
82890;24/07/2002;1200;0;;17.3;;;;;;
82890;25/07/2002;0000;;28;;7.8;5.1;21.82;76;4.3;
82890;25/07/2002;1200;0;;15.2;;;;;;
82890;26/07/2002;0000;;26.2;;4.3;5.1;21.1;86.5;3.966667;
82890;26/07/2002;1200;0.8;;15.2;;;;;;
82890;27/07/2002;0000;;27.6;;5.9;2.4;21.68;87.25;3.6;
82890;27/07/2002;1200;13.2;;17.3;;;;;;
82890;28/07/2002;0000;;27;;4.6;2.4;21.54;85.25;3.6;
82890;28/07/2002;1200;0;;17.4;;;;;;
82890;29/07/2002;0000;;27.7;;10.1;2.8;21.44;77.75;4.033333;
82890;29/07/2002;1200;0;;16.7;;;;;;
82890;30/07/2002;0000;;26.8;;6.4;5.6;20.78;83.75;4.1;
82890;30/07/2002;1200;0;;16.1;;;;;;
82890;31/07/2002;0000;;29.4;;9.6;3;20.88;78.5;3.233333;
82890;31/07/2002;1200;0.6;;13;;;;;;
82890;01/08/2002;0000;;27.7;;7.8;;21.24;81.25;4.11552;
82890;01/08/2002;1200;0;;16;;;;;;
82890;02/08/2002;0000;;28.8;;7.7;;22.26;78;4.11552;
82890;02/08/2002;1200;0;;17;;;;;;
82890;03/08/2002;0000;;28.4;;9.5;;21.16;87.75;4.45848;
82890;03/08/2002;1200;0;;16.3;;;;;;
82890;04/08/2002;0000;;28;;10.3;;20.82;77.75;3.4296;
82890;04/08/2002;1200;0;;14.8;;;;;;
82890;05/08/2002;0000;;25.8;;10.7;;20.26;71;3.08664;
82890;05/08/2002;1200;0;;14.4;;;;;;
82890;06/08/2002;0000;;28.6;;10.5;;20.9;70;3.4296;
82890;06/08/2002;1200;0;;13.4;;;;;;
82890;07/08/2002;0000;;29;;7.9;;20.68;79.5;4.11552;
82890;07/08/2002;1200;0;;15;;;;;;
82890;08/08/2002;0000;;27.4;;8.4;;20.3;80.5;4.45848;
82890;08/08/2002;1200;0.7;;15.4;;;;;;
82890;09/08/2002;0000;;26.2;;5.4;;19.92;82.25;4.62996;
82890;09/08/2002;1200;0.1;;14.8;;;;;;
82890;10/08/2002;0000;;28.8;;10.7;;21.02;74.25;3.60108;
82890;10/08/2002;1200;0;;15;;;;;;
82890;11/08/2002;0000;;26.2;;1.1;;19.24;83.5;2.91516;
82890;11/08/2002;1200;0;;13.4;;;;;;
82890;12/08/2002;0000;;28.4;;9.4;;22.1;79.5;3.60108;
82890;12/08/2002;1200;3;;16.4;;;;;;
82890;13/08/2002;0000;;28.2;;7.8;;22.04;77.75;3.77256;
82890;13/08/2002;1200;4;;18.4;;;;;;
82890;14/08/2002;0000;;26;;3.6;;20.58;90.25;4.45848;
82890;14/08/2002;1200;0.2;;17.4;;;;;;
82890;15/08/2002;0000;;27.7;;5.2;;21.08;83.75;3.60108;
82890;15/08/2002;1200;3;;16.3;;;;;;
82890;16/08/2002;0000;;27;;8;;20.78;81.75;5.1444;
82890;16/08/2002;1200;1;;16.8;;;;;;
82890;17/08/2002;0000;;27.6;;9.7;;21.18;77.25;5.31588;
82890;17/08/2002;1200;0;;15.6;;;;;;
82890;18/08/2002;0000;;26.8;;7.6;;20.9;79;4.80144;
82890;18/08/2002;1200;0.3;;16.8;;;;;;
82890;19/08/2002;0000;;26.4;;6.1;;20.42;84.5;5.65884;
82890;19/08/2002;1200;0.3;;16.8;;;;;;
82890;20/08/2002;0000;;27.2;;10.9;;20.78;83.25;4.287;
82890;20/08/2002;1200;0.1;;15.6;;;;;;
82890;21/08/2002;0000;;26.7;;8.6;;;72.5;4.80144;
82890;21/08/2002;1200;7;;;;;;;;
82890;22/08/2002;0000;;27.3;;8.1;;20.38;90.75;7.03068;
82890;22/08/2002;1200;0;;15.8;;;;;;
82890;23/08/2002;0000;;26.1;;8;;19.6;85.5;4.45848;
82890;23/08/2002;1200;12;;16.7;;;;;;
82890;24/08/2002;0000;;26.6;;9.5;;20.1;84;3.77256;
82890;24/08/2002;1200;1;;14.7;;;;;;
82890;25/08/2002;0000;;27.2;;8.8;;20.46;75.75;4.97292;
82890;25/08/2002;1200;2;;16.4;;;;;;
82890;26/08/2002;0000;;26.7;;10.2;;20.2;83.5;5.65884;
82890;26/08/2002;1200;0;;15.4;;;;;;
82890;27/08/2002;0000;;26.8;;8.3;;20.04;83;5.65884;
82890;27/08/2002;1200;1;;16.6;;;;;;
82890;28/08/2002;0000;;27.2;;10.7;;20.62;78.75;7.37364;
82890;28/08/2002;1200;0;;15.8;;;;;;
82890;29/08/2002;0000;;27.6;;8.3;;20.54;80.5;4.287;
82890;29/08/2002;1200;0;;16.3;;;;;;
82890;30/08/2002;0000;;29.2;;8.4;;22.26;72;3.77256;
82890;30/08/2002;1200;0;;17.8;;;;;;
82890;31/08/2002;0000;;;;;;;;4.11552;
82890;31/08/2002;1200;0;;17.5;;;;;;
82890;01/09/2002;0000;;30.4;;10.5;;23.58;64.75;3.94404;
82890;01/09/2002;1200;0;;17;;;;;;
82890;02/09/2002;0000;;33.8;;10.2;;25.76;53.25;3.60108;
82890;02/09/2002;1200;0;;20.4;;;;;;
82890;03/09/2002;0000;;32.8;;10.2;;24.48;68.75;3.77256;
82890;03/09/2002;1200;0;;18.3;;;;;;
82890;04/09/2002;0000;;29.6;;10.4;;22.68;67;4.45848;
82890;04/09/2002;1200;0;;17.2;;;;;;
82890;05/09/2002;0000;;28.4;;6.4;;21.84;80.75;4.287;
82890;05/09/2002;1200;0;;18.1;;;;;;
82890;06/09/2002;0000;;27.4;;7.7;;20.96;81.25;5.83032;
82890;06/09/2002;1200;0.2;;17;;;;;;
82890;07/09/2002;0000;;30.2;;10.7;;22.36;71.75;4.45848;
82890;07/09/2002;1200;0;;15;;;;;;
82890;08/09/2002;0000;;29.9;;8.3;;22.78;72.25;4.45848;
82890;08/09/2002;1200;0;;18.3;;;;;;
82890;09/09/2002;0000;;26.8;;4.6;;21.12;82.75;4.11552;
82890;09/09/2002;1200;0;;17.7;;;;;;
82890;10/09/2002;0000;;29.2;;9.4;;22.24;71.75;4.97292;
82890;10/09/2002;1200;1.3;;17.9;;;;;;
82890;11/09/2002;0000;;28.6;;10.1;;21.3;73.5;6.17328;
82890;11/09/2002;1200;0;;16.6;;;;;;
82890;12/09/2002;0000;;29.2;;10.5;;20.98;64.5;5.65884;
82890;12/09/2002;1200;0;;15.4;;;;;;
82890;13/09/2002;0000;;30.2;;10.8;;22.06;66.25;3.94404;
82890;13/09/2002;1200;0;;15.8;;;;;;
82890;14/09/2002;0000;;31.4;;11.1;;22.62;65;4.80144;
82890;14/09/2002;1200;0;;15.6;;;;;;
82890;15/09/2002;0000;;22.2;;11.1;;21.62;59.25;3.25812;
82890;15/09/2002;1200;0;;16.2;;;;;;
82890;16/09/2002;0000;;30.4;;10.8;;22.98;67.25;5.31588;
82890;16/09/2002;1200;0;;17;;;;;;
82890;17/09/2002;0000;;30.2;;10.4;;22.9;65.5;5.31588;
82890;17/09/2002;1200;0;;17;;;;;;
82890;18/09/2002;0000;;28.8;;9.4;;21.42;74;4.80144;
82890;18/09/2002;1200;2.8;;17.5;;;;;;
82890;19/09/2002;0000;;30;;11;;21.58;66.5;5.48736;
82890;19/09/2002;1200;0;;15.2;;;;;;
82890;20/09/2002;0000;;30.3;;10.9;;22.08;66.25;4.97292;
82890;20/09/2002;1200;0;;14.4;;;;;;
82890;21/09/2002;0000;;32.2;;10.4;;24.2;67.25;3.94404;
82890;21/09/2002;1200;0;;19.9;;;;;;
82890;22/09/2002;0000;;33;;10.8;;24.5;61.25;3.25812;
82890;22/09/2002;1200;0;;17.7;;;;;;
82890;23/09/2002;0000;;32;;8.8;;24.2;69;4.287;
82890;23/09/2002;1200;0;;18.3;;;;;;
82890;24/09/2002;0000;;32.2;;9;;24.72;58.5;4.97292;
82890;24/09/2002;1200;0;;17.5;;;;;;
82890;25/09/2002;0000;;33;;10.1;;24.7;60.5;5.31588;
82890;25/09/2002;1200;0;;17;;;;;;
82890;26/09/2002;0000;;32.8;;9.9;;25.52;59.5;5.83032;
82890;26/09/2002;1200;0;;21.5;;;;;;
82890;27/09/2002;0000;;30.6;;8.2;;24.66;67.5;4.11552;
82890;27/09/2002;1200;0;;21.2;;;;;;
82890;28/09/2002;0000;;30.5;;10.9;;23.24;62;4.45848;
82890;28/09/2002;1200;0;;17.5;;;;;;
82890;29/09/2002;0000;;29;;8.7;;22.26;72.75;5.48736;
82890;29/09/2002;1200;0;;16.2;;;;;;
82890;30/09/2002;0000;;29.4;;10.4;;;60.25;3.4296;
82890;30/09/2002;1200;0;;;;;;;;
82890;01/10/2002;0000;;32;;10.1;;23.34;63;4.62996;
82890;01/10/2002;1200;0;;15.8;;;;;;
82890;02/10/2002;0000;;23.4;;10.4;;22.3;50.5;4.45848;
82890;02/10/2002;1200;0;;17.3;;;;;;
82890;03/10/2002;0000;;32.3;;9.9;;24.14;65;3.77256;
82890;03/10/2002;1200;;;19.1;;;;;;
82890;04/10/2002;0000;;32.7;;10.8;;24.46;60.5;4.287;
82890;04/10/2002;1200;;;18.4;;;;;;
82890;05/10/2002;0000;;32.4;;10.1;;24.34;63.25;4.62996;
82890;05/10/2002;1200;0;;18.1;;;;;;
82890;06/10/2002;0000;;31.3;;11;;24.04;61;5.65884;
82890;06/10/2002;1200;0;;19.2;;;;;;
82890;07/10/2002;0000;;30.4;;6.7;;22.58;76.25;5.31588;
82890;07/10/2002;1200;0;;17.8;;;;;;
82890;08/10/2002;0000;;27.4;;7.5;;22.66;67.75;3.08664;
82890;08/10/2002;1200;0;;18.6;;;;;;
82890;09/10/2002;0000;;29.4;;8.6;;23.36;71.5;5.48736;
82890;09/10/2002;1200;6.8;;18.7;;;;;;
82890;10/10/2002;0000;;29.6;;10;;22.62;64.5;4.62996;
82890;10/10/2002;1200;0.1;;17.5;;;;;;
82890;11/10/2002;0000;;29.4;;10.7;;22.52;65.25;6.0018;
82890;11/10/2002;1200;0;;17.7;;;;;;
82890;12/10/2002;0000;;30.3;;9.9;;22.92;62.5;5.31588;
82890;12/10/2002;1200;0;;17.4;;;;;;
82890;13/10/2002;0000;;31.4;;10.4;;23.1;65.25;4.80144;
82890;13/10/2002;1200;0;;15.2;;;;;;
82890;14/10/2002;0000;;32.4;;11.1;;23.88;62.75;4.62996;
82890;14/10/2002;1200;0;;18.1;;;;;;
82890;15/10/2002;0000;;30.8;;8.4;;23.6;68.5;5.1444;
82890;15/10/2002;1200;0;;19.3;;;;;;
82890;16/10/2002;0000;;31.3;;8.9;;25.32;60.25;3.94404;
82890;16/10/2002;1200;0;;20.8;;;;;;
82890;17/10/2002;0000;;32.6;;9.8;;24.4;63.5;5.1444;
82890;17/10/2002;1200;0;;17.9;;;;;;
82890;18/10/2002;0000;;32.9;;11.2;;24.48;60;3.94404;
82890;18/10/2002;1200;0;;17.8;;;;;;
82890;19/10/2002;0000;;31;;10.6;;23.56;67;4.97292;
82890;19/10/2002;1200;0;;19.5;;;;;;
82890;20/10/2002;0000;;30.4;;10.9;;22.86;71.75;5.1444;
82890;20/10/2002;1200;0;;18.7;;;;;;
82890;21/10/2002;0000;;30.4;;10.9;;23.72;67.75;4.97292;
82890;21/10/2002;1200;0;;18.5;;;;;;
82890;22/10/2002;0000;;31.8;;10.9;;24.62;65;5.48736;
82890;22/10/2002;1200;0;;18.3;;;;;;
82890;23/10/2002;0000;;32.4;;10.2;;24.76;61;7.37364;
82890;23/10/2002;1200;0;;19.3;;;;;;
82890;24/10/2002;0000;;31.4;;10.3;;23.96;65;5.1444;
82890;24/10/2002;1200;0;;18.8;;;;;;
82890;25/10/2002;0000;;31.4;;10.1;;23.64;61;6.51624;
82890;25/10/2002;1200;0;;18.1;;;;;;
82890;26/10/2002;0000;;33.4;;9.3;;24.56;64.5;5.1444;
82890;26/10/2002;1200;0;;17.5;;;;;;
82890;27/10/2002;0000;;33.4;;9.3;;24.76;70.5;4.80144;
82890;27/10/2002;1200;0;;17.9;;;;;;
82890;28/10/2002;0000;;33.4;;9.9;;25.04;62.5;4.80144;
82890;28/10/2002;1200;0;;19.1;;;;;;
82890;29/10/2002;0000;;33;;8.6;;26.04;64.5;6.51624;
82890;29/10/2002;1200;0;;24.1;;;;;;
82890;30/10/2002;0000;;32.4;;8.4;;24.36;64;4.62996;
82890;30/10/2002;1200;0;;17.6;;;;;;
82890;31/10/2002;0000;;35;;10.1;;26.14;64.5;4.45848;
82890;31/10/2002;1200;0;;18.2;;;;;;
82890;01/11/2002;0000;;34.6;;9;10.1;26.2;50;4.466667;
82890;01/11/2002;1200;0;;18.3;;;;;;
82890;02/11/2002;0000;;34.6;;11;10;26.08;49.25;3.433333;
82890;02/11/2002;1200;0;;18.6;;;;;;
82890;03/11/2002;0000;;34.7;;9.5;10.4;26.54;47.25;4.766667;
82890;03/11/2002;1200;0;;18.1;;;;;;
82890;04/11/2002;0000;;33;;9.2;10.8;25.96;57;4.066667;
82890;04/11/2002;1200;0;;19.3;;;;;;
82890;05/11/2002;0000;;34.7;;10.6;7.6;26.28;54.25;2.4;
82890;05/11/2002;1200;0;;19.5;;;;;;
82890;06/11/2002;0000;;35;;11.5;9.9;25.84;58.75;3.966667;
82890;06/11/2002;1200;0;;17.9;;;;;;
82890;07/11/2002;0000;;33.6;;11.2;10.4;26.54;49.5;2.666667;
82890;07/11/2002;1200;0;;21.9;;;;;;
82890;08/11/2002;0000;;32.4;;10.8;1.4;24.44;67.5;4.3;
82890;08/11/2002;1200;0;;17.9;;;;;;
82890;09/11/2002;0000;;33.3;;11;7.7;25.44;55.5;4.366667;
82890;09/11/2002;1200;0.4;;18.6;;;;;;
82890;10/11/2002;0000;;32.6;;11.7;10.5;24.62;62;4.4;
82890;10/11/2002;1200;0;;17;;;;;;
82890;11/11/2002;0000;;32;;10.1;10.5;24.52;62.75;4.7;
82890;11/11/2002;1200;0;;19;;;;;;
82890;12/11/2002;0000;;32.2;;11.5;9.7;24.32;61.25;4.433333;
82890;12/11/2002;1200;0;;18.5;;;;;;
82890;13/11/2002;0000;;31.6;;11.3;10.3;24.6;64;4.6;
82890;13/11/2002;1200;0;;20.8;;;;;;
82890;14/11/2002;0000;;32.2;;11.3;9.2;24.6;65.5;6.1;
82890;14/11/2002;1200;0;;18.9;;;;;;
82890;15/11/2002;0000;;30.8;;11.1;10;23.84;56;6;
82890;15/11/2002;1200;0;;19.1;;;;;;
82890;16/11/2002;0000;;32.2;;15.7;9.6;23.82;62.5;4.966667;
82890;16/11/2002;1200;0;;17;;;;;;
82890;17/11/2002;0000;;32.4;;11;9.8;24.66;61.75;3.866667;
